YEAR,MONTH,DAY,PRECIPITATION,MAX TEMP,MIN TEMP,MEAN TEMP,YES/NO,FLORIDA CITY
2008,6,29,0.25,92.0,71.0,81.5,NO,West Miami
2008,6,30,0.17,96.0,71.0,83.5,NO,St. Augustine Beach
2008,7,1,0.07,93.0,70.0,81.5,NO,Orchid
2008,7,2,1.38,87.0,68.0,77.5,NO,Pahokee
2008,7,3,0.02,91.0,71.0,81.0,NO,Umatilla
2008,7,4,0.04,86.0,71.0,78.5,NO,Cape Canaveral
2008,7,5,0.04,87.0,71.0,79.0,NO,Greenwood
2008,7,6,0.0,89.0,72.0,80.5,NO,Callahan
2008,7,7,0.0,88.0,72.0,80.0,NO,Green Cove Springs
2008,7,8,0.08,93.0,74.0,83.5,NO,White Springs
2008,7,9,0.18,87.0,73.0,80.0,NO,Satellite Beach
2008,7,10,0.0,90.0,77.0,83.5,NO,Lakeland
2008,7,11,0.0,95.0,74.0,84.5,NO,Lake Placid
2008,7,12,0.0,91.0,73.0,82.0,NO,Port St. Joe
2008,7,13,0.42,89.0,71.0,80.0,NO,Milton
2008,7,14,0.0,89.0,73.0,81.0,NO,Key West
2008,7,15,0.02,91.0,73.0,82.0,NO,Holly Hill
2008,7,16,0.34,88.0,72.0,80.0,NO,Groveland
2008,7,17,0.82,87.0,72.0,79.5,NO,Winter Garden
2008,7,18,0.32,87.0,73.0,80.0,NO,Ormond Beach
2008,7,19,0.0,89.0,74.0,81.5,NO,Indian Rocks Beach
2008,7,20,0.0,94.0,75.0,84.5,NO,Windermere
2008,7,21,0.0,91.0,75.0,83.0,NO,Moore Haven
2008,7,22,0.0,91.0,74.0,82.5,NO,Astatula
2008,7,23,0.14,88.0,71.0,79.5,NO,Fruitland Park
2008,7,24,0.8,90.0,71.0,80.5,NO,Fort Myers Beach
2008,7,25,0.02,90.0,73.0,81.5,NO,South Bay
2008,7,26,0.0,89.0,76.0,82.5,NO,Mexico Beach
2008,7,27,0.0,90.0,73.0,81.5,NO,North Redington Beach
2008,7,28,1.34,93.0,72.0,82.5,NO,St. Leo
2008,7,29,0.45,93.0,76.0,84.5,NO,Redington Beach
2008,7,30,0.23,94.0,75.0,84.5,NO,Port Richey
2008,7,31,0.25,92.0,75.0,83.5,NO,Quincy
2008,8,1,0.17,89.0,75.0,82.0,NO,Orange Park
2008,8,2,0.0,90.0,76.0,83.0,NO,Coral Gables
2008,8,3,0.0,93.0,76.0,84.5,NO,Miami Springs
2008,8,4,0.0,94.0,76.0,85.0,NO,Alachua
2008,8,5,0.0,92.0,76.0,84.0,NO,Oviedo
2008,8,6,0.0,92.0,77.0,84.5,NO,Clearwater
2008,8,7,0.0,95.0,78.0,86.5,NO,Indian Creek
2008,8,8,0.0,97.0,75.0,86.0,NO,Panama City
2008,8,9,0.56,92.0,72.0,82.0,NO,Jennings
2008,8,10,0.11,91.0,73.0,82.0,NO,Brooker
2008,8,11,0.0,95.0,74.0,84.5,NO,Fort Myers
2008,8,12,0.0,94.0,74.0,84.0,NO,Sanibel
2008,8,13,0.0,92.0,73.0,82.5,NO,Campbellton
2008,8,14,0.25,90.0,74.0,82.0,NO,Fanning Springs
2008,8,15,0.03,84.0,76.0,80.0,NO,Midway
2008,8,16,0.1,89.0,76.0,82.5,NO,Temple Terrace
2008,8,17,0.14,88.0,73.0,80.5,NO,Cedar Key
2008,8,18,0.0,91.0,77.0,84.0,NO,Ponce de Leon
2008,8,19,0.0,89.0,80.0,84.5,NO,Punta Gorda
2008,8,20,1.58,83.0,77.0,80.0,NO,Parker
2008,8,21,2.0,83.0,77.0,80.0,YES,Tallahassee
2008,8,22,8.6,84.0,78.0,81.0,NO,Rockledge
2008,8,23,2.2,88.0,82.0,85.0,NO,Paxton
2008,8,24,0.0,90.0,77.0,83.5,YES,Hawthorne
2008,8,25,0.0,91.0,77.0,84.0,NO,Greenacres
2008,8,26,0.0,92.0,78.0,85.0,NO,Palm Beach Gardens
2008,8,27,0.0,92.0,78.0,85.0,NO,Islamorada
2008,8,28,0.15,91.0,78.0,84.5,NO,St. Marks
2008,8,29,0.0,91.0,76.0,83.5,NO,Tavares
2008,8,30,0.0,92.0,82.0,87.0,NO,New Port Richey
2008,8,31,0.2,88.0,78.0,83.0,NO,Everglades City
2008,9,1,0.0,88.0,81.0,84.5,NO,Jacksonville
2008,9,2,0.0,89.0,82.0,85.5,NO,South Pasadena
2008,9,3,0.0,90.0,79.0,84.5,NO,Sebastian
2008,9,4,0.0,90.0,79.0,84.5,NO,Fort Lauderdale
2008,9,5,0.66,88.0,77.0,82.5,NO,St. Lucie Village
2008,9,6,0.7,84.0,75.0,79.5,NO,Highland Park
2008,9,7,0.0,92.0,74.0,83.0,YES,Grant-Valkaria
2008,9,8,0.0,92.0,81.0,86.5,NO,Fort Pierce
2008,9,9,0.0,88.0,81.0,84.5,NO,Margate
2008,9,10,0.0,88.0,82.0,85.0,NO,Apalachicola
2008,9,11,0.08,88.0,82.0,85.0,NO,Eatonville
2008,9,12,0.0,89.0,81.0,85.0,NO,Flagler Beach
2008,9,13,0.0,89.0,80.0,84.5,NO,Howey-in-the-Hills
2008,9,14,0.0,90.0,80.0,85.0,NO,Stuart
2008,9,15,0.0,90.0,75.0,82.5,NO,Boca Raton
2008,9,16,0.0,93.0,74.0,83.5,NO,Boynton Beach
2008,9,17,0.0,92.0,77.0,84.5,NO,Noma
2008,9,18,0.0,92.0,75.0,83.5,NO,Jacob City
2008,9,19,0.0,90.0,79.0,84.5,NO,Oakland Park
2008,9,20,0.0,88.0,74.0,81.0,NO,Lauderhill
2008,9,21,0.1,89.0,73.0,81.0,NO,Leesburg
2008,9,22,0.0,89.0,77.0,83.0,NO,Pinellas Park
2008,9,23,0.08,90.0,78.0,84.0,NO,Miramar
2008,9,24,1.33,86.0,75.0,80.5,NO,Welaka
2008,9,25,0.0,84.0,67.0,75.5,NO,Largo
2008,9,26,0.0,83.0,66.0,74.5,NO,Auburndale
2008,9,27,0.0,87.0,66.0,76.5,NO,Lee
2008,9,28,0.0,89.0,73.0,81.0,NO,Center Hill
2008,9,29,0.0,88.0,75.0,81.5,NO,Marianna
2008,9,30,0.0,87.0,76.0,81.5,NO,Penney Farms
2008,10,1,0.42,82.0,69.0,75.5,NO,LaBelle
2008,10,2,0.0,90.0,68.0,79.0,NO,Webster
2008,10,3,0.0,86.0,72.0,79.0,NO,Mayo
2008,10,4,0.0,85.0,77.0,81.0,NO,Virginia Gardens
2008,10,5,0.0,85.0,78.0,81.5,NO,Glen St. Mary
2008,10,6,0.1,83.0,76.0,79.5,NO,Southwest Ranches
2008,10,7,2.23,85.0,73.0,79.0,NO,Grand Ridge
2008,10,8,0.0,85.0,78.0,81.5,NO,Ocean Breeze
2008,10,9,0.79,81.0,75.0,78.0,NO,Avon Park
2008,10,10,1.97,87.0,70.0,78.5,NO,Oak Hill
2008,10,11,0.0,88.0,75.0,81.5,NO,Haines City
2008,10,12,0.32,88.0,75.0,81.5,NO,Vernon
2008,10,13,0.05,86.0,77.0,81.5,NO,Bonifay
2008,10,14,0.08,85.0,77.0,81.0,NO,Bell
2008,10,15,0.0,85.0,75.0,80.0,NO,Bradenton Beach
2008,10,16,0.0,86.0,76.0,81.0,NO,Palm Shores
2008,10,17,0.0,86.0,66.0,76.0,NO,Atlantis
2008,10,18,0.0,87.0,70.0,78.5,NO,Bowling Green
2008,10,19,0.0,86.0,66.0,76.0,NO,Malone
2008,10,20,0.0,79.0,72.0,75.5,NO,Sanford
2008,10,21,0.0,82.0,65.0,73.5,NO,Eagle Lake
2008,10,22,0.0,82.0,67.0,74.5,NO,Estero
2008,10,23,0.0,83.0,75.0,79.0,NO,Hampton
2008,10,24,1.61,81.0,71.0,76.0,NO,Perry
2008,10,25,0.2,79.0,73.0,76.0,NO,Dunedin
2008,10,26,0.06,84.0,60.0,72.0,NO,Pinecrest
2008,10,27,0.0,77.0,58.0,67.5,YES,Ocoee
2008,10,28,0.0,79.0,47.0,63.0,NO,Lake City
2008,10,29,0.0,63.0,45.0,54.0,NO,Venice
2008,10,30,0.0,66.0,49.0,57.5,NO,Casselberry
2008,10,31,0.0,74.0,55.0,64.5,NO,Crestview
2008,11,1,0.0,77.0,60.0,68.5,NO,Worthington Springs
2008,11,2,0.0,77.0,64.0,70.5,NO,Belle Glade
2008,11,3,0.18,74.0,65.0,69.5,NO,Belleview
2008,11,4,0.0,79.0,66.0,72.5,NO,Sebring
2008,11,5,0.0,74.0,58.0,66.0,NO,Palm Coast
2008,11,6,0.0,75.0,59.0,67.0,NO,Mulberry
2008,11,7,0.0,76.0,62.0,69.0,NO,Hallandale Beach
2008,11,8,0.0,78.0,61.0,69.5,NO,Hollywood
2008,11,9,0.0,81.0,60.0,70.5,NO,Marineland
2008,11,10,0.0,75.0,53.0,64.0,NO,Coconut Creek
2008,11,11,0.0,75.0,57.0,66.0,NO,Lauderdale-by-the-Sea
2008,11,12,0.0,79.0,72.0,75.5,NO,Pomona Park
2008,11,13,0.02,82.0,74.0,78.0,NO,Lake Worth Beach
2008,11,14,0.0,83.0,72.0,77.5,NO,South Palm Beach
2008,11,15,0.0,83.0,72.0,77.5,NO,Gainesville
2008,11,16,0.0,84.0,47.0,65.5,NO,Lantana
2008,11,17,0.0,63.0,49.0,56.0,NO,Raiford
2008,11,18,0.0,68.0,48.0,58.0,NO,Key Colony Beach
2008,11,19,0.0,67.0,40.0,53.5,NO,Jupiter Inlet Colony
2008,11,20,0.0,61.0,42.0,51.5,NO,Palm Beach Shores
2008,11,21,0.0,68.0,51.0,59.5,NO,Winter Park
2008,11,22,0.0,68.0,43.0,55.5,NO,Freeport
2008,11,23,0.0,65.0,46.0,55.5,NO,Ocala
2008,11,24,0.0,67.0,51.0,59.0,NO,Dunnellon
2008,11,25,0.0,67.0,51.0,59.0,NO,Orange City
2008,11,26,0.0,73.0,47.0,60.0,NO,Okeechobee
2008,11,27,0.0,67.0,44.0,55.5,NO,Longboat Key
2008,11,28,0.0,68.0,47.0,57.5,NO,West Palm Beach
2008,11,29,0.0,72.0,52.0,62.0,NO,Westville
2008,11,30,0.0,79.0,59.0,69.0,NO,Tamarac
2008,12,1,0.15,81.62,62.84,72.26,NO,Havana
2008,12,2,0.11,81.62,62.84,72.26,NO,Fort Walton Beach
2008,12,3,0.0,81.62,62.84,72.26,NO,Panama City Beach
2008,12,4,0.0,81.62,62.84,72.26,NO,Cocoa
2008,12,5,0.0,81.62,62.84,72.26,NO,Glen Ridge
2008,12,6,0.0,81.62,62.84,72.26,NO,Archer
2008,12,7,0.0,81.62,62.84,72.26,NO,San Antonio
2008,12,8,0.0,81.62,62.84,72.26,NO,North Miami Beach
2008,12,9,0.0,81.62,62.84,72.26,NO,Golf
2008,12,10,0.04,78.0,67.0,72.5,NO,Daytona Beach Shores
2008,12,11,0.0,80.0,71.0,75.5,NO,Maitland
2008,12,12,0.5,75.0,56.0,65.5,NO,Wausau
2008,12,13,0.0,61.0,44.0,52.5,NO,Wellington
2008,12,14,0.0,61.0,43.0,52.0,NO,Sweetwater
2008,12,15,0.0,81.62,62.84,72.26,NO,LaCrosse
2008,12,16,0.0,78.0,62.84,72.26,NO,Tarpon Springs
2008,12,17,0.03,78.0,62.0,70.0,NO,Plant City
2008,12,18,0.0,77.0,62.0,69.5,NO,Fort Meade
2008,12,19,0.0,79.0,59.0,69.0,NO,Lawtey
2008,12,20,0.0,79.0,58.0,68.5,NO,Lynn Haven
2008,12,21,0.0,79.0,58.0,68.5,NO,Lake Hamilton
2008,12,22,0.0,80.0,50.0,65.0,NO,Edgewater
2008,12,23,0.0,61.0,45.0,53.0,NO,Bushnell
2008,12,24,0.0,71.0,62.0,66.5,NO,Yankeetown
2008,12,25,0.12,77.0,67.0,72.0,NO,Bartow
2008,12,26,0.0,76.0,65.0,70.5,NO,Century
2008,12,27,0.0,78.0,67.0,72.5,NO,Biscayne Park
2008,12,28,0.0,78.0,59.0,68.5,NO,Horseshoe Beach
2008,12,29,0.0,80.0,62.0,71.0,NO,Lake Butler
2008,12,30,0.0,81.0,54.0,67.5,NO,Tampa
2008,12,31,0.0,75.0,54.0,64.5,NO,Miami
2009,1,1,0.0,75.0,51.0,63.0,NO,Bascom
2009,1,2,0.0,67.0,58.0,62.5,NO,DeBary
2009,1,3,0.0,74.0,53.0,63.5,NO,Davenport
2009,1,4,0.0,76.0,57.0,66.5,NO,Hialeah Gardens
2009,1,5,0.0,77.0,57.0,67.0,NO,Doral
2009,1,6,0.0,78.0,60.0,69.0,NO,Mascotte
2009,1,7,0.0,83.0,63.0,73.0,NO,Redington Shores
2009,1,8,0.09,79.0,46.0,62.5,NO,Titusville
2009,1,9,0.0,72.0,46.0,59.0,NO,Hillsboro Beach
2009,1,10,0.0,70.0,49.0,59.5,NO,Gulf Breeze
2009,1,11,0.0,75.0,54.0,64.5,NO,Dania Beach
2009,1,12,0.0,79.0,57.0,68.0,NO,Palm Beach
2009,1,13,0.0,68.0,57.0,62.5,NO,Oakland
2009,1,14,0.08,77.0,43.0,60.0,NO,Opa-locka
2009,1,15,0.0,67.0,43.0,55.0,NO,South Miami
2009,1,16,0.0,60.0,45.0,52.5,NO,Callaway
2009,1,17,0.0,57.0,38.0,47.5,NO,Branford
2009,1,18,0.0,61.0,40.0,50.5,NO,Wauchula
2009,1,19,0.0,73.0,42.0,57.5,NO,Williston
2009,1,20,0.0,72.0,46.0,59.0,NO,Kenneth City
2009,1,21,0.0,55.0,30.0,42.5,NO,Winter Springs
2009,1,22,0.0,50.0,31.0,40.5,NO,Lake Buena Vista
2009,1,23,0.0,59.0,33.0,46.0,NO,Gulf Stream
2009,1,24,0.0,64.0,34.0,49.0,NO,Clermont
2009,1,25,0.0,72.0,41.0,56.5,NO,Lake Park
2009,1,26,0.0,76.0,47.0,61.5,NO,Homestead
2009,1,27,0.0,77.0,51.0,64.0,NO,Jasper
2009,1,28,0.0,76.0,60.0,68.0,NO,Coral Springs
2009,1,29,0.0,83.0,63.0,73.0,NO,Neptune Beach
2009,1,30,1.53,82.0,55.0,68.5,NO,Lake Mary
2009,1,31,0.11,57.0,40.0,48.5,NO,Minneola
2009,2,1,0.0,57.0,40.0,48.5,NO,Marco Island
2009,2,2,0.0,64.0,43.0,53.5,NO,Trenton
2009,2,3,0.38,67.0,55.0,61.0,NO,Belle Isle
2009,2,4,0.0,60.0,40.0,50.0,NO,Royal Palm Beach
2009,2,5,0.0,53.0,29.0,41.0,NO,Golden Beach
2009,2,6,0.0,48.0,29.0,38.5,NO,Belleair
2009,2,7,0.0,58.0,38.0,48.0,NO,Ebro
2009,2,8,0.0,65.0,45.0,55.0,NO,Brooksville
2009,2,9,0.0,69.0,47.0,58.0,NO,Eustis
2009,2,10,0.0,72.0,47.0,59.5,NO,Pembroke Park
2009,2,11,0.0,75.0,62.0,68.5,NO,Pembroke Pines
2009,2,12,0.0,77.0,64.0,70.5,NO,Chiefland
2009,2,13,0.0,83.0,56.0,69.5,NO,Treasure Island
2009,2,14,0.0,79.0,56.0,67.5,NO,St. Pete Beach
2009,2,15,0.0,80.0,63.0,71.5,NO,Lake Wales
2009,2,16,0.0,72.0,57.0,64.5,NO,Palatka
2009,2,17,0.0,68.0,46.0,57.0,NO,McIntosh
2009,2,18,0.0,71.0,46.0,58.5,NO,Sunny Isles Beach
2009,2,19,0.0,78.0,56.0,67.0,NO,Greensboro
2009,2,20,0.2,74.0,48.0,61.0,NO,Bal Harbour
2009,2,21,0.0,57.0,40.0,48.5,NO,Chattahoochee
2009,2,22,0.0,67.0,41.0,54.0,NO,Miami Lakes
2009,2,23,0.0,76.0,53.0,64.5,NO,Cocoa Beach
2009,2,24,0.0,65.0,52.0,58.5,NO,Juno Beach
2009,2,25,0.0,70.0,55.0,62.5,NO,Plantation
2009,2,26,0.0,70.0,54.0,62.0,NO,Indian River Shores
2009,2,27,0.0,72.0,55.0,63.5,NO,Lake Alfred
2009,2,28,0.0,77.0,53.0,65.0,NO,Florida City
2009,2,29,0.15,81.62,62.84,72.26,NO,Baldwin
2009,3,1,0.0,80.0,62.84,72.26,NO,Monticello
2009,3,2,0.0,73.0,40.0,56.5,NO,Cinco Bayou
2009,3,3,0.0,60.0,41.0,50.5,NO,Melbourne Beach
2009,3,4,0.0,60.0,41.0,50.5,NO,Reddick
2009,3,5,0.0,67.0,47.0,57.0,NO,Valparaiso
2009,3,6,0.0,70.0,49.0,59.5,NO,Indian Shores
2009,3,7,0.0,73.0,51.0,62.0,NO,Ponce Inlet
2009,3,8,0.0,76.0,54.0,65.0,NO,Sarasota
2009,3,9,0.0,77.0,57.0,67.0,NO,Kissimmee
2009,3,10,0.0,81.0,58.0,69.5,NO,New Smyrna Beach
2009,3,11,0.0,81.0,60.0,70.5,NO,Sea Ranch Lakes
2009,3,12,0.0,80.0,59.0,69.5,NO,Belleair Beach
2009,3,13,0.0,81.0,59.0,70.0,NO,Lake Helen
2009,3,14,0.0,81.0,62.0,71.5,NO,Riviera Beach
2009,3,15,0.0,80.0,62.84,72.26,NO,Manalapan
2009,3,16,0.0,86.0,64.0,75.0,NO,Micanopy
2009,3,17,0.0,85.0,65.0,75.0,NO,Zolfo Springs
2009,3,18,0.0,78.0,68.0,73.0,NO,St. Petersburg
2009,3,19,0.0,78.0,65.0,71.5,NO,Melbourne
2009,3,20,0.0,80.0,60.0,70.0,NO,Niceville
2009,3,21,0.0,79.0,61.0,70.0,NO,Indialantic
2009,3,22,0.0,76.0,63.0,69.5,NO,Carrabelle
2009,3,23,0.59,72.0,61.0,66.5,NO,Hypoluxo
2009,3,24,0.0,73.0,58.0,65.5,NO,Atlantic Beach
2009,3,25,0.0,75.0,60.0,67.5,NO,Sopchoppy
2009,3,26,0.0,76.0,60.0,68.0,NO,Fernandina Beach
2009,3,27,0.0,77.0,63.0,70.0,NO,Edgewood
2009,3,28,0.0,79.0,63.0,71.0,NO,Starke
2009,3,29,0.0,88.0,70.0,79.0,NO,Bonita Springs
2009,3,30,0.24,79.0,53.0,66.0,NO,Bristol
2009,3,31,0.0,76.0,57.0,66.5,NO,Pierson
2009,4,1,0.2,80.0,69.0,74.5,NO,Shalimar
2009,4,2,0.25,86.0,66.0,76.0,NO,Deerfield Beach
2009,4,3,0.0,86.0,67.0,76.5,NO,Destin
2009,4,4,0.0,84.0,62.84,72.26,NO,Briny Breezes
2009,4,5,0.0,79.0,63.0,71.0,NO,Pensacola
2009,4,6,0.0,84.0,68.0,76.0,NO,Chipley
2009,4,7,0.0,85.0,50.0,67.5,NO,Bronson
2009,4,8,0.0,63.0,44.0,53.5,NO,Palm Bay
2009,4,9,0.0,69.0,44.0,56.5,NO,Jupiter
2009,4,10,0.0,77.0,52.0,64.5,NO,Miami Beach
2009,4,11,0.0,82.0,59.0,70.5,NO,Beverly Beach
2009,4,12,0.0,84.0,65.0,74.5,NO,Haverhill
2009,4,13,0.0,81.0,65.0,73.0,NO,Zephyrhills
2009,4,14,0.0,80.0,66.0,73.0,NO,Cottondale
2009,4,15,0.46,77.0,59.0,68.0,NO,Aventura
2009,4,16,0.0,82.0,55.0,68.5,NO,Belleair Shore
2009,4,17,0.0,77.0,56.0,66.5,NO,DeFuniak Springs
2009,4,18,0.0,76.0,66.0,71.0,NO,Gretna
2009,4,19,0.0,78.0,58.0,68.0,NO,Davie
2009,4,20,0.0,80.0,66.0,73.0,NO,Key Biscayne
2009,4,21,0.42,84.0,62.0,73.0,YES,North Port
2009,4,22,0.0,82.0,57.0,69.5,NO,Dundee
2009,4,23,0.0,84.0,57.0,70.5,NO,North Bay Village
2009,4,24,0.0,86.0,58.0,72.0,NO,Holmes Beach
2009,4,25,0.0,85.0,63.0,74.0,NO,Sneads
2009,4,26,0.0,80.0,69.0,74.5,NO,Oldsmar
2009,4,27,0.0,79.0,70.0,74.5,NO,Madison
2009,4,28,0.0,81.0,70.0,75.5,NO,Springfield
2009,4,29,0.0,81.0,69.0,75.0,NO,Cross City
2009,4,30,0.0,81.0,71.0,76.0,NO,Fort White
2009,5,1,0.0,82.0,64.0,73.0,NO,Westlake
2009,5,2,0.0,82.0,65.0,73.5,NO,Waldo
2009,5,3,0.0,87.0,71.0,79.0,NO,Tequesta
2009,5,4,0.0,85.0,70.0,77.5,NO,Graceville
2009,5,5,0.0,87.0,70.0,78.5,NO,Keystone Heights
2009,5,6,0.0,88.0,70.0,79.0,NO,Bradenton
2009,5,7,0.0,85.0,72.0,78.5,NO,Mangonia Park
2009,5,8,0.0,90.0,73.0,81.5,NO,Belleair Bluffs
2009,5,9,0.0,91.0,73.0,82.0,NO,Palm Springs
2009,5,10,0.0,94.0,73.0,83.5,NO,Safety Harbor
2009,5,11,0.0,93.0,75.0,84.0,NO,St. Augustine
2009,5,12,0.17,92.0,73.0,82.5,YES,Sunrise
2009,5,13,0.0,88.0,71.0,79.5,NO,Marathon
2009,5,14,0.0,88.0,76.0,82.0,NO,Jacksonville Beach
2009,5,15,0.0,85.0,75.0,80.0,NO,Palmetto
2009,5,16,0.0,85.0,80.0,82.5,NO,Weston
2009,5,17,0.0,86.0,76.0,81.0,NO,Naples
2009,5,18,0.0,86.0,72.0,79.0,NO,Ocean Ridge
2009,5,19,1.25,82.0,68.0,75.0,NO,Miami Shores
2009,5,20,4.83,76.0,67.0,71.5,NO,Highland Beach
2009,5,21,1.0,78.0,67.0,72.5,NO,Mary Esther
2009,5,22,0.32,78.0,71.0,74.5,NO,High Springs
2009,5,23,1.01,76.0,70.0,73.0,NO,Crystal River
2009,5,24,0.56,79.0,72.0,75.5,NO,Bunnell
2009,5,25,0.0,83.0,67.0,75.0,NO,El Portal
2009,5,26,0.05,90.0,70.0,80.0,NO,Cutler Bay
2009,5,27,0.6,89.0,68.0,78.5,YES,Madeira Beach
2009,5,28,0.75,90.0,71.0,80.5,NO,Surfside
2009,5,29,0.4,86.0,71.0,78.5,NO,Port Orange
2009,5,30,0.23,89.0,73.0,81.0,NO,Medley
2009,5,31,0.0,90.0,67.0,78.5,NO,Wildwood
2009,6,1,0.0,89.0,70.0,79.5,NO,Jupiter Island
2009,6,2,0.0,89.0,73.0,81.0,NO,Cape Coral
2009,6,3,0.0,88.0,74.0,81.0,NO,Lake Clarke Shores
2009,6,4,0.0,87.0,74.0,80.5,NO,Loxahatchee Groves
2009,6,5,0.46,86.0,72.0,79.0,NO,Lady Lake
2009,6,6,0.05,90.0,72.0,81.0,NO,Indiantown
2009,6,7,0.08,86.0,70.0,78.0,NO,North Miami
2009,6,8,0.15,86.0,69.0,77.5,NO,Jay
2009,6,9,0.04,90.0,72.0,81.0,NO,Greenville
2009,6,10,0.0,90.0,74.0,82.0,NO,Inverness
2009,6,11,0.0,95.0,74.0,84.5,NO,Altha
2009,6,12,0.0,94.0,75.0,84.5,NO,Inglis
2009,6,13,0.0,93.0,74.0,83.5,NO,Orlando
2009,6,14,0.17,95.0,71.0,83.0,NO,Polk City
2009,6,15,0.71,92.0,76.0,84.0,NO,Lazy Lake
2009,6,16,0.0,94.0,75.0,84.5,NO,Altamonte Springs
2009,6,17,0.31,96.0,73.0,84.5,NO,Delray Beach
2009,6,18,0.0,90.0,76.0,83.0,NO,West Park
2009,6,19,0.0,94.0,73.0,83.5,NO,Lauderdale Lakes
2009,6,20,0.0,90.0,76.0,83.0,NO,Live Oak
2009,6,21,0.0,98.0,79.0,88.5,NO,Wilton Manors
2009,6,22,0.0,98.0,82.0,90.0,NO,St. Cloud
2009,6,23,0.11,98.0,76.0,87.0,NO,Daytona Beach
2009,6,24,0.0,93.0,75.0,84.0,NO,Otter Creek
2009,6,25,0.0,90.0,81.0,85.5,NO,Frostproof
2009,6,26,0.05,91.0,76.0,83.5,NO,Sewall's Point
2009,6,27,0.03,89.0,76.0,82.5,NO,Caryville
2009,6,28,0.37,90.0,75.0,82.5,NO,Lighthouse Point
2009,6,29,0.0,92.0,77.0,84.5,NO,Anna Maria
2009,6,30,0.18,92.0,76.0,84.0,NO,Clewiston
2009,7,1,0.15,81.62,62.84,72.26,NO,Cooper City
2009,7,2,0.15,81.62,62.84,72.26,NO,North Palm Beach
2009,7,3,0.15,81.62,62.84,72.26,NO,Mount Dora
2009,7,4,0.15,81.62,62.84,72.26,NO,Interlachen
2009,7,5,0.15,81.62,62.84,72.26,NO,Arcadia
2009,7,6,0.15,81.62,62.84,72.26,NO,South Daytona
2009,7,7,0.15,81.62,62.84,72.26,NO,Cloud Lake
2009,7,8,0.15,81.62,62.84,72.26,NO,Alford
2009,7,9,0.15,81.62,62.84,72.26,NO,Gulfport
2009,7,10,0.15,81.62,62.84,72.26,NO,Montverde
2009,7,11,0.15,81.62,62.84,72.26,NO,Hialeah
2009,7,12,0.15,81.62,62.84,72.26,NO,Coleman
2009,7,13,0.15,81.62,62.84,72.26,NO,Palmetto Bay
2009,7,14,0.15,81.62,62.84,72.26,NO,West Melbourne
2009,7,15,0.15,81.62,62.84,72.26,NO,Bay Lake
2009,7,16,0.15,81.62,62.84,72.26,NO,Apopka
2009,7,17,0.15,81.62,62.84,72.26,NO,Malabar
2009,7,18,0.15,81.62,62.84,72.26,NO,Longwood
2009,7,19,0.15,81.62,62.84,72.26,NO,Parkland
2009,7,20,0.15,81.62,62.84,72.26,NO,Deltona
2009,7,21,0.15,81.62,62.84,72.26,NO,Winter Haven
2009,7,22,0.15,81.62,62.84,72.26,NO,Layton
2009,7,23,0.15,81.62,62.84,72.26,NO,Vero Beach
2009,7,24,0.15,81.62,62.84,72.26,NO,Newberry
2009,7,25,0.15,81.62,62.84,72.26,NO,Pompano Beach
2009,7,26,0.15,81.62,62.84,72.26,NO,Hilliard
2009,7,27,0.15,81.62,62.84,72.26,NO,Seminole
2009,7,28,0.15,81.62,62.84,72.26,NO,Dade City
2009,7,29,0.15,81.62,62.84,72.26,NO,Wewahitchka
2009,7,30,0.15,81.62,62.84,72.26,NO,Indian Harbour Beach
2009,7,31,0.15,81.62,62.84,72.26,NO,Crescent City
2009,8,1,0.04,92.0,77.0,84.5,NO,North Lauderdale
2009,8,2,0.0,93.0,78.0,85.5,NO,Bay Harbor Islands
2009,8,3,0.0,93.0,77.0,85.0,NO,Blountstown
2009,8,4,0.13,96.0,74.0,85.0,NO,Port St. Lucie
2009,8,5,0.27,91.0,74.0,82.5,NO,DeLand
2009,8,6,0.55,92.0,74.0,83.0,NO,Esto
2009,8,7,0.0,90.0,75.0,82.5,NO,Macclenny
2009,8,8,0.0,92.0,79.0,85.5,NO,Fellsmere
2009,8,9,0.0,93.0,78.0,85.5,NO,Melbourne Village
2009,8,10,0.0,92.0,77.0,84.5,NO,Laurel Hill
2009,8,11,0.0,93.0,76.0,84.5,NO,Miami Gardens
2009,8,12,0.0,94.0,76.0,85.0,NO,West Miami
2009,8,13,0.0,94.0,78.0,86.0,NO,St. Augustine Beach
2009,8,14,0.31,92.0,73.0,82.5,NO,Orchid
2009,8,15,0.1,93.0,75.0,84.0,NO,Pahokee
2009,8,16,0.21,90.0,75.0,82.5,NO,Umatilla
2009,8,17,0.0,90.0,81.0,85.5,NO,Cape Canaveral
2009,8,18,0.0,89.0,81.0,85.0,NO,Greenwood
2009,8,19,0.13,90.0,81.0,85.5,NO,Callahan
2009,8,20,0.1,91.0,75.0,83.0,NO,Green Cove Springs
2009,8,21,0.0,92.0,77.0,84.5,NO,White Springs
2009,8,22,0.0,93.0,79.0,86.0,NO,Satellite Beach
2009,8,23,0.0,93.0,75.0,84.0,NO,Lakeland
2009,8,24,0.28,89.0,74.0,81.5,NO,Lake Placid
2009,8,25,0.22,90.0,75.0,82.5,NO,Port St. Joe
2009,8,26,0.0,91.0,82.0,86.5,NO,Milton
2009,8,27,0.04,89.0,79.0,84.0,NO,Key West
2009,8,28,0.0,90.0,79.0,84.5,NO,Holly Hill
