YEAR,MONTH,DAY,PRECIPITATION,MAX TEMP,MIN TEMP,MEAN TEMP
2016,8,5,0.55,93,74,83.5
2016,8,6,0,94,75,84.5
2016,8,7,0.03,94,76,85
2016,8,8,0.1,93,75,84
2016,8,9,0.02,92,75,83.5
2016,8,10,1.01,90,72,81
2016,8,11,0.18,91,75,83
2016,8,12,0,91,76,83.5
2016,8,13,0,91,74,82.5
2016,8,14,0,92,75,83.5
2016,8,15,0,89,81,85
2016,8,16,0,91,81,86
2016,8,17,0,91,77,84
2016,8,18,0,92,78,85
2016,8,19,0,92,75,83.5
2016,8,20,0,93,75,84
2016,8,21,0.12,93,75,84
2016,8,22,0.1,92,76,84
2016,8,23,0,94,77,85.5
2016,8,24,0.05,93,80,86.5
2016,8,25,1,88,78,83
2016,8,26,0,88,80,84
2016,8,27,0,87,80,83.5
2016,8,28,0,89,80,84.5
2016,8,29,0.28,89,77,83
2016,8,30,0.32,90,75,82.5
2016,8,31,0,88,77,82.5
2016,9,1,1.12,87,73,80
2016,9,2,0.43,87,74,80.5
2016,9,3,0.16,84,74,79
2016,9,4,0.03,88,74,81
2016,9,5,0.61,88,75,81.5
2016,9,6,0,84,77,80.5
2016,9,7,0,87,77,82
2016,9,8,0,86,74,80
2016,9,9,0,87,75,81
2016,9,10,0.03,87,75,81
2016,9,11,0,89,75,82
2016,9,12,0.47,88,76,82
2016,9,13,0.13,89,76,82.5
2016,9,14,1.05,79,75,77
2016,9,15,1.37,91,74,82.5
2016,9,16,0.04,88,74,81
2016,9,17,0,87,74,80.5
2016,9,18,0,87,74,80.5
2016,9,19,0,89,75,82
2016,9,20,0.07,91,72,81.5
2016,9,21,0.88,88,73,80.5
2016,9,22,0.01,87,74,80.5
2016,9,23,2.2,89,70,79.5
2016,9,24,0.02,89,72,80.5
2016,9,25,0,89,75,82
2016,9,26,0,88,73,80.5
2016,9,27,0.31,89,71,80
2016,9,28,0.07,89,71,80
2016,9,29,0.14,90,71,80.5
2016,9,30,0,90,73,81.5
2016,10,1,1.82,90,68,79
2016,10,2,0.02,86,72,79
2016,10,3,0.23,87,73,80
2016,10,4,0.35,83,74,78.5
2016,10,5,0.04,85,73,79
2016,10,6,0.26,88,76,82
2016,10,7,6.38,86,73,79.5
2016,10,8,0.12,78,74,76
2016,10,9,0,88,71,79.5
2016,10,10,0,82,70,76
2016,10,11,0,78,73,75.5
2016,10,12,0,81,72,76.5
2016,10,13,0.09,82,69,75.5
2016,10,14,0.05,83,70,76.5
2016,10,15,0.03,81,70,75.5
2016,10,16,0.81,84,72,78
2016,10,17,0.05,83,71,77
2016,10,18,0.03,84,70,77
2016,10,19,0,83,70,76.5
2016,10,20,0,83,67,75
2016,10,21,0,82,68,75
2016,10,22,0,85,58,71.5
2016,10,23,0,73,57,65
2016,10,24,0,75,57,66
2016,10,25,0,76,57,66.5
2016,10,26,0,80,61,70.5
2016,10,27,0,81,73,77
2016,10,28,0,81,69,75
2016,10,29,0,81,74,77.5
2016,10,30,0,80,67,73.5
2016,10,31,0,82,64,73
2016,11,1,0,81,64,72.5
2016,11,2,0,82,70,76
2016,11,3,0.03,82,67,74.5
2016,11,4,0,-99.9,-99.9,-99.9
2016,11,5,0.33,83,67,75
2016,11,6,0.1,79,66,72.5
2016,11,7,0,78,70,74
2016,11,8,0,77,64,70.5
2016,11,9,0,79,62,70.5
2016,11,10,0,76,61,68.5
2016,11,11,0,77,55,66
2016,11,12,0,76,56,66
2016,11,13,0,76,57,66.5
2016,11,14,0,79,60,69.5
2016,11,15,0,73,58,65.5
2016,11,16,0,71,53,62
2016,11,17,0,75,54,64.5
2016,11,18,0,75,56,65.5
2016,11,19,0,76,59,67.5
2016,11,20,0,78,49,63.5
2016,11,21,0,78,46,62
2016,11,22,0,68,49,58.5
2016,11,23,0,73,52,62.5
2016,11,24,0,75,61,68
2016,11,25,0,80,62,71
2016,11,26,0,78,61,69.5
2016,11,27,0,73,55,64
2016,11,28,0,74,57,65.5
2016,11,29,0,76,69,72.5
2016,11,30,0,80,70,75
2016,12,1,0.05,81,68,74.5
2016,12,2,0,84,57,70.5
2016,12,3,0,69,56,62.5
2016,12,4,0,75,58,66.5
2016,12,5,0,79,62,70.5
2016,12,6,0,86,71,78.5
2016,12,7,0.62,84,61,72.5
2016,12,8,0.02,74,56,65
2016,12,9,0.02,70,50,60
2016,12,10,0,62,50,56
2016,12,11,0,72,55,63.5
2016,12,12,0.04,74,67,70.5
2016,12,13,0,81,64,72.5
2016,12,14,0.04,79,62,70.5
2016,12,15,0,83,63,73
2016,12,16,0,71,54,62.5
2016,12,17,0,76,60,68
2016,12,18,0,81,61,71
2016,12,19,0.1,87,72,79.5
2016,12,20,0,83,66,74.5
2016,12,21,0,71,60,65.5
2016,12,22,0,66,52,59
2016,12,23,0,71,59,65
2016,12,24,0.01,75,61,68
2016,12,25,0,74,63,68.5
2016,12,26,0.13,80,66,73
2016,12,27,0,80,64,72
2016,12,28,0.03,78,64,71
2016,12,29,0,80,63,71.5
2016,12,30,0.03,81,46,63.5
2016,12,31,0,58,43,50.5
2017,1,1,0,71,47,59
2017,1,2,0,79,54,66.5
2017,1,3,0,81,64,72.5
2017,1,4,0.5,83,69,76
2017,1,5,0,76,56,66
2017,1,6,0.02,74,51,62.5
2017,1,7,0.9,72,53,62.5
2017,1,8,0.3,75,36,55.5
2017,1,9,0,54,36,45
2017,1,10,0,64,41,52.5
2017,1,11,0.07,67,56,61.5
2017,1,12,0.01,72,56,64
2017,1,13,0.03,73,56,64.5
2017,1,14,0.08,75,60,67.5
2017,1,15,0.01,77,61,69
2017,1,16,0.02,77,58,67.5
2017,1,17,0,78,57,67.5
2017,1,18,0,78,58,68
2017,1,19,0,80,59,69.5
2017,1,20,0,77,60,68.5
2017,1,21,0,81,62,71.5
2017,1,22,0,82,67,74.5
2017,1,23,0.4,85,59,72
2017,1,24,0,72,55,63.5
2017,1,25,0,73,46,59.5
2017,1,26,0,79,48,63.5
2017,1,27,0,80,58,69
2017,1,28,0,67,45,56
2017,1,29,0.12,59,43,51
2017,1,30,0.06,54,45,49.5
2017,1,31,0,60,39,49.5
2017,2,1,0,67,43,55
2017,2,2,0,72,45,58.5
2017,2,3,0,76,50,63
2017,2,4,0,79,55,67
2017,2,5,0,73,56,64.5
2017,2,6,0,70,50,60
2017,2,7,0,71,50,60.5
2017,2,8,0.24,78,60,69
2017,2,9,0,83,61,72
2017,2,10,0,82,47,64.5
2017,2,11,0,67,49,58
2017,2,12,0,77,50,63.5
2017,2,13,0,81,59,70
2017,2,14,0,75,60,67.5
2017,2,15,0,79,61,70
2017,2,16,0,83,58,70.5
2017,2,17,0,70,43,56.5
2017,2,18,0,73,49,61
2017,2,19,0,80,60,70
2017,2,20,0.02,76,57,66.5
2017,2,21,0,78,59,68.5
2017,2,22,0,78,63,70.5
2017,2,23,1.75,72,62,67
2017,2,24,0.05,73,62,67.5
2017,2,25,0.03,78,61,69.5
2017,2,26,0,80,57,68.5
2017,2,27,0,74,58,66
2017,2,28,0,81,64,72.5
2017,3,1,0,82,65,73.5
2017,3,2,0,82,65,73.5
2017,3,3,0,84,65,74.5
2017,3,4,0,70,51,60.5
2017,3,5,0,72,53,62.5
2017,3,6,0,72,65,68.5
2017,3,7,0,74,59,66.5
2017,3,8,0.02,77,63,70
2017,3,9,0,79,61,70
2017,3,10,0,79,62,70.5
2017,3,11,0,83,62,72.5
2017,3,12,0,80,62,71
2017,3,13,0.03,78,63,70.5
2017,3,14,0.15,77,56,66.5
2017,3,15,0,68,44,56
2017,3,16,0,55,40,47.5
2017,3,17,0,57,40,48.5
2017,3,18,0,67,44,55.5
2017,3,19,0,76,47,61.5
2017,3,20,0,76,51,63.5
2017,3,21,0,71,51,61
2017,3,22,0,81,56,68.5
2017,3,23,0.05,87,57,72
2017,3,24,0.09,74,66,70
2017,3,25,0.02,73,66,69.5
2017,3,26,-99.99,-99.9,-99.9,-99.9
2017,3,27,0,80,59,69.5
2017,3,28,0,81,59,70
2017,3,29,0,84,59,71.5
2017,3,30,0,86,59,72.5
2017,3,31,0,86,67,76.5
2017,4,1,0,88,63,75.5
2017,4,2,0,81,64,72.5
2017,4,3,0,85,74,79.5
2017,4,4,-99.99,-99.9,-99.9,-99.9
2017,4,5,0.2,81,68,74.5
2017,4,6,0.05,87,68,77.5
2017,4,7,0,83,52,67.5
2017,4,8,0,73,50,61.5
2017,4,9,0,73,48,60.5
2017,4,10,0,78,56,67
2017,4,11,0,78,56,67
2017,4,12,0,80,62,71
2017,4,13,-99.99,-99.9,-99.9,-99.9
2017,4,14,0,79,69,74
2017,4,15,0,80,70,75
2017,4,16,0,81,68,74.5
2017,4,17,0,82,61,71.5
2017,4,18,0,82,61,71.5
2017,4,19,0,82,66,74
2017,4,20,0,84,66,75
2017,4,21,0,82,67,74.5
2017,4,22,0.01,83,66,74.5
2017,4,23,0.21,85,70,77.5
2017,4,24,0.15,81,67,74
2017,4,25,0,86,58,72
2017,4,26,0,83,57,70
2017,4,27,-99.99,-99.9,-99.9,-99.9
2017,4,28,0,90,70,80
2017,4,29,0,89,76,82.5
2017,4,30,0,86,76,81
2017,5,1,0.00001,85,75,80
2017,5,2,0.6,86,72,79
2017,5,3,0.71,79,67,73
2017,5,4,0,84,71,77.5
2017,5,5,0.2,86,69,77.5
2017,5,6,0,81,56,68.5
2017,5,7,0,80,55,67.5
2017,5,8,-99.99,-99.9,-99.9,-99.9
2017,5,9,0,84,62,73
2017,5,10,0,84,63,73.5
2017,5,11,0,90,65,77.5
2017,5,12,0,89,67,78
2017,5,13,0,93,68,80.5
2017,5,14,0.2,84,66,75
2017,5,15,0,83,67,75
2017,5,16,0,84,72,78
2017,5,17,0,86,76,81
2017,5,18,0,87,75,81
2017,5,19,0,87,76,81.5
2017,5,20,0,88,78,83
2017,5,21,0,89,72,80.5
2017,5,22,0,87,73,80
2017,5,23,0.2,91,73,82
2017,5,24,0.38,93,74,83.5
2017,5,25,0.55,91,71,81
2017,5,26,0,88,60,74
2017,5,27,0,82,64,73
2017,5,28,0,95,70,82.5
2017,5,29,0,95,66,80.5
2017,5,30,0,92,74,83
2017,5,31,0.01,88,73,80.5
2017,6,1,0.1,91,72,81.5
2017,6,2,1.23,90,71,80.5
2017,6,3,1.01,84,70,77
2017,6,4,0.01,84,71,77.5
2017,6,5,0.24,85,73,79
2017,6,6,0.35,88,74,81
2017,6,7,2.05,87,71,79
2017,6,8,1.48,83,71,77
2017,6,9,0.49,83,71,77
2017,6,10,0,84,71,77.5
2017,6,11,1.53,86,73,79.5
2017,6,12,0.03,87,76,81.5
2017,6,13,0.14,84,76,80
2017,6,14,0.13,86,73,79.5
2017,6,15,0.14,85,70,77.5
2017,6,16,0.1,82,70,76
2017,6,17,2.5,86,70,78
2017,6,18,0,89,70,79.5
2017,6,19,0,87,74,80.5
2017,6,20,0,87,75,81
2017,6,21,0,88,80,84
2017,6,22,0,87,77,82
2017,6,23,0,89,78,83.5
2017,6,24,0,89,77,83
2017,6,25,0,92,77,84.5
2017,6,26,0,92,78,85
2017,6,27,0.1,88,75,81.5
2017,6,28,1.25,90,73,81.5
2017,6,29,0,87,76,81.5
2017,6,30,0,83,79,81
2017,7,1,0,91,72,81.5
2017,7,2,0,91,73,82
2017,7,3,0,92,75,83.5
2017,7,4,0,93,75,84
2017,7,5,0,92,75,83.5
2017,7,6,0,92,77,84.5
2017,7,7,0,92,75,83.5
2017,7,8,0,92,76,84
2017,7,9,1.12,92,70,81
2017,7,10,0.05,90,74,82
2017,7,11,0,91,75,83
2017,7,12,0.2,90,75,82.5
2017,7,13,0.55,89,74,81.5
2017,7,14,0.25,90,80,85
2017,7,15,0,90,77,83.5
2017,7,16,0,90,76,83
2017,7,17,0,91,76,83.5
2017,7,18,0.18,91,73,82
2017,7,19,0,91,76,83.5
2017,7,20,1.5,90,73,81.5
2017,7,21,0.5,90,73,81.5
2017,7,22,0.06,87,73,80
2017,7,23,0.26,91,73,82
2017,7,24,0.65,88,74,81
2017,7,25,0,91,76,83.5
2017,7,26,0,93,78,85.5
2017,7,27,0.07,92,77,84.5
2017,7,28,0.06,91,75,83
2017,7,29,0.02,95,76,85.5
2017,7,30,0,92,78,85
2017,7,31,0.55,85,75,80
2017,8,1,0.35,84,74,79
2017,8,2,0.29,88,75,81.5
2017,8,3,0.25,89,74,81.5
2017,8,4,0.2,91,75,83
2017,8,5,0,91,76,83.5
2017,8,6,0.69,92,73,82.5
2017,8,7,0,91,82,86.5
2017,8,8,0.2,90,78,84
2017,8,9,0,91,77,84
2017,8,10,0,91,78,84.5
2017,8,11,0.02,88,77,82.5
2017,8,12,1.02,84,76,80
2017,8,13,0.26,90,75,82.5
2017,8,14,1.81,91,75,83
2017,8,15,0,95,77,86
2017,8,16,0.01,94,77,85.5
2017,8,17,0.33,90,75,82.5
2017,8,18,0.03,92,74,83
2017,8,19,0.01,93,72,82.5
2017,8,20,0,93,72,82.5
2017,8,21,0.1,86,77,81.5
2017,8,22,0,90,78,84
2017,8,23,0,90,76,83
2017,8,24,0,90,76,83
2017,8,25,0.9,89,76,82.5
2017,8,26,0.24,90,73,81.5
2017,8,27,0,88,76,82
2017,8,28,0.3,88,77,82.5
2017,8,29,0,87,74,80.5
2017,8,30,0.1,91,74,82.5
2017,8,31,0,93,75,84
2017,9,1,0,92,76,84
2017,9,2,0.29,93,73,83
2017,9,3,1,88,73,80.5
2017,9,4,0,85,74,79.5
2017,9,5,0.1,89,75,82
2017,9,6,0,89,76,82.5
2017,9,7,0.05,89,75,82
2017,9,8,0.1,87,75,81
2017,9,9,1.06,87,75,81
2017,9,10,0.97,82,74,78
2017,9,11,8.52,-99.9,73,-99.9
2017,9,12,0.04,89,75,82
2017,9,13,0,91,70,80.5
2017,9,14,0,91,71,81
2017,9,15,0.67,92,76,84
2017,9,16,0,90,76,83
2017,9,17,0,90,74,82
2017,9,18,0.87,84,74,79
2017,9,19,0.87,84,75,79.5
2017,9,20,0,86,74,80
2017,9,21,0,88,72,80
2017,9,22,0,87,74,80.5
2017,9,23,1.09,85,73,79
2017,9,24,0,88,80,84
2017,9,25,0,87,74,80.5
2017,9,26,0,87,74,80.5
2017,9,27,0,89,74,81.5
2017,9,28,0,90,74,82
2017,9,29,0,90,74,82
2017,9,30,0.4,88,75,81.5
2017,10,1,0.38,90,76,83
2017,10,2,1.98,83,74,78.5
2017,10,3,0,84,78,81
2017,10,4,0.07,82,77,79.5
2017,10,5,0.76,82,70,76
2017,10,6,0.74,78,73,75.5
2017,10,7,0,88,75,81.5
2017,10,8,0,88,80,84
2017,10,9,0.25,89,77,83
2017,10,10,0,89,76,82.5
2017,10,11,0,89,77,83
2017,10,12,0,87,76,81.5
2017,10,13,0,86,76,81
2017,10,14,0.45,86,77,81.5
2017,10,15,0.03,85,76,80.5
2017,10,16,0.07,88,74,81
2017,10,17,0.1,88,72,80
2017,10,18,0.7,82,72,77
2017,10,19,0.15,81,74,77.5
2017,10,20,0.15,85,76,80.5
2017,10,21,0,85,76,80.5
2017,10,22,0,83,76,79.5
2017,10,23,0,86,79,82.5
2017,10,24,1.32,84,72,78
2017,10,25,0.03,78,60,69
2017,10,26,0,72,54,63
2017,10,27,0,71,54,62.5
2017,10,28,0,76,60,68
2017,10,29,0.3,80,61,70.5
2017,10,30,0,69,46,57.5
2017,10,31,0,67,47,57
2017,11,1,0,72,52,62
2017,11,2,0,79,63,71
2017,11,3,0,80,64,72
2017,11,4,0,80,67,73.5
2017,11,5,0,80,67,73.5
2017,11,6,0.1,80,69,74.5
2017,11,7,0,80,67,73.5
2017,11,8,0,79,67,73
2017,11,9,0,80,66,73
2017,11,10,0,81,66,73.5
2017,11,11,0,73,68,70.5
2017,11,12,0.17,78,70,74
2017,11,13,0,78,69,73.5
2017,11,14,0,79,71,75
2017,11,15,0.07,77,67,72
2017,11,16,0,75,65,70
2017,11,17,0,71,58,64.5
2017,11,18,0,76,56,66
2017,11,19,0,78,59,68.5
2017,11,20,0,80,50,65
2017,11,21,0,74,53,63.5
2017,11,22,2.65,75,64,69.5
2017,11,23,0,75,65,70
2017,11,24,0,77,64,70.5
2017,11,25,0.06,67,55,61
2017,11,26,0,70,55,62.5
2017,11,27,0,72,55,63.5
2017,11,28,0,73,58,65.5
2017,11,29,0,80,67,73.5
2017,11,30,0,79,65,72
2017,12,1,0,76,63,69.5
2017,12,2,0,77,62,69.5
2017,12,3,0,79,61,70
2017,12,4,0,76,63,69.5
2017,12,5,0,77,64,70.5
2017,12,6,0,79,65,72
2017,12,7,0,83,63,73
2017,12,8,0,70,63,66.5
2017,12,9,0.35,83,54,68.5
2017,12,10,0,-99.9,-99.9,-99.9
2017,12,11,0,57,39,48
2017,12,12,0,60,41,50.5
2017,12,13,0,72,43,57.5
2017,12,14,0,60,41,50.5
2017,12,15,0,72,41,56.5
2017,12,16,0,76,54,65
2017,12,17,0,68,54,61
2017,12,18,0,75,58,66.5
2017,12,19,0,82,64,73
2017,12,20,0,82,64,73
2017,12,21,0,80,64,72
2017,12,22,0,78,60,69
2017,12,23,0,74,59,66.5
2017,12,24,0,81,62,71.5
2017,12,25,0,80,63,71.5
2017,12,26,0,66,52,59
2017,12,27,0,74,52,63
2017,12,28,0,72,58,65
2017,12,29,0,72,56,64
2017,12,30,0,57,48,52.5
2017,12,31,0,64,45,54.5
2018,1,1,0,64,48,56
2018,1,2,0.37,62,50,56
2018,1,3,1.2,59,53,56
2018,1,4,0.45,59,32,45.5
2018,1,5,0,51,32,41.5
2018,1,6,0,51,33,42
2018,1,7,0,52,33,42.5
2018,1,8,0,63,45,54
2018,1,9,0.12,67,55,61
2018,1,10,1.11,71,58,64.5
2018,1,11,0.05,75,63,69
2018,1,12,0,79,64,71.5
2018,1,13,0.1,82,57,69.5
2018,1,14,0,64,41,52.5
2018,1,15,0,59,42,50.5
2018,1,16,0,61,48,54.5
2018,1,17,0,68,49,58.5
2018,1,18,0,71,28,49.5
2018,1,19,0,48,28,38
2018,1,20,0,58,39,48.5
2018,1,21,0,63,47,55
2018,1,22,0,75,56,65.5
2018,1,23,0,76,56,66
2018,1,24,0,82,50,66
2018,1,25,0,64,50,57
2018,1,26,0,66,57,61.5
2018,1,27,0,71,63,67
2018,1,28,0,74,62,68
2018,1,29,0.7,76,66,71
2018,1,30,0.25,74,48,61
2018,1,31,0,59,44,51.5
2018,2,1,0,66,47,56.5
2018,2,2,0,70,49,59.5
2018,2,3,0,74,58,66
2018,2,4,0,66,59,62.5
2018,2,5,0.16,74,62,68
2018,2,6,0,74,50,62
2018,2,7,0,-99.9,-99.9,-99.9
2018,2,8,0,77,63,70
2018,2,9,0,74,60,67
2018,2,10,0.00001,79,63,71
2018,2,11,0,79,64,71.5
2018,2,12,0,82,71,76.5
2018,2,13,0,82,70,76
2018,2,14,0.39,80,63,71.5
2018,2,15,0,72,61,66.5
2018,2,16,0,70,61,65.5
2018,2,17,0,83,58,70.5
2018,2,18,0,83,59,71
2018,2,19,0,84,61,72.5
2018,2,20,0,83,-99.9,-99.9
2018,2,21,0,81,71,76
2018,2,22,0,82,70,76
2018,2,23,0,82,70,76
2018,2,24,0,81,70,75.5
2018,2,25,0,81,67,74
2018,2,26,0,83,67,75
2018,2,27,0,87,69,78
2018,2,28,0,78,59,68.5
2018,3,1,0,79,61,70
2018,3,2,0.02,86,63,74.5
2018,3,3,0,74,50,62
2018,3,4,0,66,48,57
2018,3,5,0,66,49,57.5
2018,3,6,0,71,50,60.5
2018,3,7,0.01,80,54,67
2018,3,8,0,73,46,59.5
2018,3,9,0,62,41,51.5
2018,3,10,0,62,43,52.5
2018,3,11,0,71,49,60
2018,3,12,0.05,79,60,69.5
2018,3,13,0.05,73,44,58.5
2018,3,14,-99.99,-99.9,-99.9,-99.9
2018,3,15,0,67,41,54
2018,3,16,0,67,39,53
2018,3,17,0,72,39,55.5
2018,3,18,0,83,50,66.5
2018,3,19,0,83,52,67.5
2018,3,20,0.5,77,62,69.5
2018,3,21,0.88,80,55,67.5
2018,3,22,0,69,45,57
2018,3,23,0,65,46,55.5
2018,3,24,0,66,47,56.5
2018,3,25,0,74,50,62
2018,3,26,0,83,59,71
2018,3,27,0,75,66,70.5
2018,3,28,0,74,60,67
2018,3,29,0,76,64,70
2018,3,30,0,79,64,71.5
2018,3,31,0,85,64,74.5
2018,4,1,0,72,62,67
2018,4,2,0,72,64,68
2018,4,3,0.03,83,64,73.5
2018,4,4,0,82,66,74
2018,4,5,0,88,65,76.5
2018,4,6,0,74,65,69.5
2018,4,7,0,80,66,73
2018,4,8,0.02,87,65,76
2018,4,9,0.05,73,67,70
2018,4,10,0.38,89,65,77
2018,4,11,0.67,75,59,67
2018,4,12,0,70,57,63.5
2018,4,13,0,77,59,68
2018,4,14,0,79,70,74.5
2018,4,15,0,82,70,76
2018,4,16,0.05,84,57,70.5
2018,4,17,0,71,50,60.5
2018,4,18,0,73,52,62.5
2018,4,19,0,84,53,68.5
2018,4,20,0,88,61,74.5
2018,4,21,0,80,61,70.5
2018,4,22,0,76,72,74
2018,4,23,0.03,77,68,72.5
2018,4,24,0.65,83,69,76
2018,4,25,0,85,60,72.5
2018,4,26,0,83,58,70.5
2018,4,27,0,83,60,71.5
2018,4,28,0.08,85,61,73
2018,4,29,0,77,60,68.5
2018,4,30,0,82,63,72.5
2018,5,1,0,79,69,74
2018,5,2,0,80,70,75
2018,5,3,0,80,64,72
2018,5,4,0,80,64,72
2018,5,5,0,82,65,73.5
2018,5,6,0.08,82,60,71
2018,5,7,0.38,82,68,75
2018,5,8,0,82,63,72.5
2018,5,9,0,80,63,71.5
2018,5,10,0,80,63,71.5
2018,5,11,0,82,65,73.5
2018,5,12,0,89,66,77.5
2018,5,13,0.09,76,66,71
2018,5,14,1.65,82,70,76
2018,5,15,1.3,75,71,73
2018,5,16,0.85,82,67,74.5
2018,5,17,0.72,83,72,77.5
2018,5,18,0.2,84,69,76.5
2018,5,19,0.04,84,71,77.5
2018,5,20,0.44,81,69,75
2018,5,21,0.2,79,72,75.5
2018,5,22,0.5,79,72,75.5
2018,5,23,0,81,70,75.5
2018,5,24,0,87,71,79
2018,5,25,0,86,72,79
2018,5,26,0.08,85,71,78
2018,5,27,0.64,84,74,79
2018,5,28,0,81,74,77.5
2018,5,29,0.1,85,74,79.5
2018,5,30,1.12,86,72,79
2018,5,31,0.45,86,72,79
2018,6,1,1.1,89,71,80
2018,6,2,0.02,88,72,80
2018,6,3,0.34,88,73,80.5
2018,6,4,0.1,90,77,83.5
2018,6,5,0.4,93,73,83
2018,6,6,0,92,71,81.5
2018,6,7,0.4,86,71,78.5
2018,6,8,0.65,89,71,80
2018,6,9,2.06,87,69,78
2018,6,10,0.32,89,68,78.5
2018,6,11,0,88,68,78
2018,6,12,1,88,69,78.5
2018,6,13,1,88,70,79
2018,6,14,0,87,72,79.5
2018,6,15,0.11,90,72,81
2018,6,16,0.18,88,72,80
2018,6,17,0.76,90,71,80.5
2018,6,18,0.01,86,74,80
2018,6,19,0,88,71,79.5
2018,6,20,0,88,73,80.5
2018,6,21,0,90,76,83
2018,6,22,0.3,91,75,83
2018,6,23,1.7,94,71,82.5
2018,6,24,0,92,74,83
2018,6,25,0,88,74,81
2018,6,26,0,89,76,82.5
2018,6,27,0.32,89,73,81
2018,6,28,0.1,91,74,82.5
2018,6,29,0.65,90,73,81.5
2018,6,30,1,90,73,81.5
2018,7,1,1.63,-99.9,-99.9,-99.9
2018,7,2,0,90,74,82
2018,7,3,0,90,73,81.5
2018,7,4,0,88,74,81
2018,7,5,0,85,73,79
2018,7,6,0.65,89,71,80
2018,7,7,0.23,85,70,77.5
2018,7,8,0,87,72,79.5
2018,7,9,0,89,74,81.5
2018,7,10,0.5,85,73,79
2018,7,11,0,89,75,82
2018,7,12,0,89,73,81
2018,7,13,0,92,74,83
2018,7,14,0,91,75,83
2018,7,15,0,90,76,83
2018,7,16,0,92,77,84.5
2018,7,17,0,94,77,85.5
2018,7,18,0.27,95,75,85
2018,7,19,0.42,92,75,83.5
2018,7,20,0.26,92,75,83.5
2018,7,21,0.42,88,75,81.5
2018,7,22,0.25,89,76,82.5
2018,7,23,1.32,93,71,82
2018,7,24,0,92,74,83
2018,7,25,0.19,91,75,83
2018,7,26,0,90,76,83
2018,7,27,0,93,77,85
2018,7,28,1.23,92,74,83
2018,7,29,0.52,89,74,81.5
2018,7,30,0.15,88,74,81
2018,7,31,0.47,90,74,82
2018,8,1,0,89,77,83
2018,8,2,0.13,90,75,82.5
2018,8,3,0,89,78,83.5
2018,8,4,0,90,71,80.5
2018,8,5,0,89,77,83
2018,8,6,0,89,79,84
2018,8,7,0.19,88,76,82
2018,8,8,0,90,76,83
2018,8,9,0,91,74,82.5
2018,8,10,0.43,95,72,83.5
2018,8,11,0.96,89,76,82.5
2018,8,12,0,88,75,81.5
2018,8,13,0,89,74,81.5
2018,8,14,-99.99,90,71,80.5
2018,8,15,0,92,73,82.5
2018,8,16,0,89,75,82
2018,8,17,0,91,76,83.5
2018,8,18,0,90,75,82.5
2018,8,19,0,91,75,83
2018,8,20,0,92,72,82
2018,8,21,0,89,72,80.5
2018,8,22,0.22,91,74,82.5
2018,8,23,0.32,92,74,83
2018,8,24,0.9,92,74,83
2018,8,25,0.03,88,74,81
2018,8,26,0,88,74,81
2018,8,27,0.15,87,74,80.5
2018,8,28,0.37,88,74,81
2018,8,29,0.01,88,75,81.5
2018,8,30,1.15,88,73,80.5
2018,8,31,1.06,84,73,78.5
2018,9,1,0.1,90,75,82.5
2018,9,2,0.12,88,75,81.5
2018,9,3,0.31,87,75,81
2018,9,4,0.19,85,77,81
2018,9,5,0.05,89,78,83.5
2018,9,6,0.05,88,76,82
2018,9,7,0.03,87,74,80.5
2018,9,8,0,87,74,80.5
2018,9,9,0,86,73,79.5
2018,9,10,0,87,74,80.5
2018,9,11,0.05,88,73,80.5
2018,9,12,0,88,75,81.5
2018,9,13,0,88,76,82
2018,9,14,0,90,76,83
2018,9,15,0,95,77,86
2018,9,16,0,94,77,85.5
2018,9,17,0,94,77,85.5
2018,9,18,0,91,77,84
2018,9,19,0,92,77,84.5
2018,9,20,0.78,92,73,82.5
2018,9,21,0,89,74,81.5
2018,9,22,0,88,74,81
2018,9,23,0,86,75,80.5
2018,9,24,0,88,73,80.5
2018,9,25,0,89,75,82
2018,9,26,0,89,75,82
2018,9,27,0,89,75,82
2018,9,28,0,91,75,83
2018,9,29,0,91,77,84
2018,9,30,0,91,78,84.5
2018,10,1,0,88,77,82.5
2018,10,2,0.08,87,78,82.5
2018,10,3,0.19,86,77,81.5
2018,10,4,0,85,78,81.5
2018,10,5,0.01,84,71,77.5
2018,10,6,0,87,72,79.5
2018,10,7,0,85,72,78.5
2018,10,8,0.06,86,76,81
2018,10,9,0.98,86,73,79.5
2018,10,10,0.05,88,78,83
2018,10,11,0,88,78,83
2018,10,12,0,91,73,82
2018,10,13,0,89,70,79.5
2018,10,14,0,83,71,77
2018,10,15,0,88,71,79.5
2018,10,16,0,89,75,82
2018,10,17,0,88,76,82
2018,10,18,0,88,73,80.5
2018,10,19,0.01,87,73,80
2018,10,20,0,84,73,78.5
2018,10,21,0.04,88,71,79.5
2018,10,22,0,76,70,73
2018,10,23,0,82,67,74.5
2018,10,24,0,82,68,75
2018,10,25,0.11,81,70,75.5
2018,10,26,0.01,83,71,77
2018,10,27,0,85,64,74.5
2018,10,28,0,76,57,66.5
2018,10,29,0,71,51,61
2018,10,30,0,80,57,68.5
2018,10,31,0,80,61,70.5
2018,11,1,0,80,61,70.5
2018,11,2,0.01,83,69,76
2018,11,3,0.04,87,57,72
2018,11,4,0,75,57,66
2018,11,5,0.22,82,71,76.5
2018,11,6,0,85,72,78.5
2018,11,7,0,84,70,77
